Year	Month	Day	Hour	Minute	Second	Mode	Address	Status0	Status1	Status2	Status3
2016	1	6	19	12	8	TH	35	0	20	20	2
2016	1	6	21	47	12	TH	35	1	20	20	2
2016	1	6	22	2	0	TH	35	0	20	20	2
2016	1	6	22	7	0	TH	35	2	20	21	2
2016	1	6	22	55	12	TH	35	0	20	20	2
2016	1	6	23	17	28	TH	35	1	22	20	3
2016	1	6	23	34	4	TH	35	1	22	21	3
2016	1	6	23	39	0	TH	35	0	22	22	3
2016	1	6	23	50	8	TH	35	2	22	22	3
2016	1	6	23	55	12	TH	35	2	17	22	4
2016	1	7	0	6	44	TH	35	2	17	22	4
2016	1	7	0	18	44	TH	35	2	17	21	4
2016	1	7	0	46	12	TH	35	2	17	20	4
2016	1	7	1	43	28	TH	35	2	17	20	4
2016	1	7	3	7	32	TH	35	2	17	20	4
2016	1	7	4	58	0	TH	35	2	17	19	4
2016	1	7	6	30	0	TH	35	1	20	19	2
2016	1	7	6	48	8	TH	35	1	20	20	2
2016	1	7	6	53	4	TH	35	1	20	20	2
2016	1	7	6	58	24	TH	35	0	20	20	2
2016	1	7	7	35	36	TH	35	1	20	20	2
2016	1	7	7	50	52	TH	35	0	20	20	2
2016	1	7	8	40	28	TH	35	1	20	20	2
2016	1	7	8	56	4	TH	35	0	20	20	2
2016	1	7	9	2	16	TH	35	2	20	21	2
2016	1	7	9	28	32	TH	35	0	20	20	2
2016	1	7	9	52	8	TH	35	1	20	20	2
2016	1	7	10	8	16	TH	35	0	20	20	2
2016	1	7	10	14	32	TH	35	2	20	21	2
2016	1	7	10	35	36	TH	35	0	20	20	2
2016	1	7	10	46	40	TH	35	1	20	20	2
2016	1	7	11	3	12	TH	35	0	20	20	2
2016	1	7	11	9	52	TH	35	2	20	21	2
2016	1	7	11	35	40	TH	35	0	20	20	2
2016	1	7	12	12	12	TH	35	1	20	20	2
2016	1	7	12	26	52	TH	35	0	20	20	2
2016	1	7	12	30	28	TH	35	2	20	21	2
2016	1	7	13	0	20	TH	35	0	20	20	2
2016	1	7	13	41	16	TH	35	1	20	20	2
2016	1	7	13	56	20	TH	35	0	20	20	2
2016	1	7	14	2	32	TH	35	2	20	21	2
2016	1	7	14	31	52	TH	35	0	20	20	2
2016	1	7	15	19	20	TH	35	1	20	20	2
2016	1	7	15	34	56	TH	35	0	20	20	2
2016	1	7	15	41	8	TH	35	2	20	21	2
2016	1	7	16	9	12	TH	35	0	20	20	2
2016	1	7	16	37	44	TH	35	1	20	20	2
2016	1	7	16	54	13	TH	35	0	20	20	2
2016	1	7	17	0	52	TH	35	2	20	21	2
2016	1	7	17	25	48	TH	35	0	20	20	2
2016	1	7	17	53	56	TH	35	1	20	20	2
2016	1	7	18	9	8	TH	35	0	20	20	2
2016	1	7	18	15	52	TH	35	2	20	21	2
2016	1	7	18	47	28	TH	35	0	20	20	2
2016	1	7	20	7	44	TH	35	1	20	20	2
2016	1	7	20	22	56	TH	35	0	20	20	2
2016	1	7	20	28	44	TH	35	2	20	21	2
2016	1	7	21	1	12	TH	35	0	20	20	2
2016	1	7	21	37	8	TH	35	1	20	20	2
2016	1	7	21	52	48	TH	35	0	20	20	2
2016	1	7	21	57	48	TH	35	2	20	21	2
2016	1	7	22	36	12	TH	35	0	20	20	2
2016	1	7	23	24	12	TH	35	2	17	20	4
2016	1	7	23	24	28	TH	35	2	17	20	4
2016	1	8	0	17	52	TH	35	2	17	20	4
2016	1	8	1	36	28	TH	35	2	17	19	4
2016	1	8	3	14	32	TH	35	2	17	18	4
2016	1	8	5	16	12	TH	35	2	17	18	4
2016	1	8	6	30	0	TH	35	5	20	18	2
2016	1	8	6	47	24	TH	35	1	20	18	2
2016	1	8	6	51	48	TH	35	1	20	19	2
2016	1	8	6	57	36	TH	35	1	20	20	2
2016	1	8	7	4	20	TH	35	1	20	20	2
2016	1	8	7	10	40	TH	35	0	20	20	2
2016	1	8	7	39	16	TH	35	1	20	20	2
2016	1	8	7	58	52	TH	35	0	20	20	2
2016	1	8	8	32	28	TH	35	1	20	20	2
2016	1	8	8	47	40	TH	35	0	20	20	2
2016	1	8	9	25	32	TH	35	1	20	20	2
2016	1	8	9	40	16	TH	35	0	20	20	2
2016	1	8	9	51	24	TH	35	2	20	21	2
2016	1	8	10	7	0	TH	35	0	20	20	2
2016	1	8	10	18	36	TH	35	1	20	20	2
2016	1	8	10	33	20	TH	35	0	20	20	2
2016	1	8	11	23	16	TH	35	1	20	20	2
2016	1	8	11	39	20	TH	35	0	20	20	2
2016	1	8	11	44	16	TH	35	2	20	21	2
2016	1	8	12	14	36	TH	35	0	20	20	2
2016	1	8	12	35	28	TH	35	1	22	20	3
2016	1	8	12	53	48	TH	35	1	22	21	3
2016	1	8	12	58	44	TH	35	0	22	22	3
2016	1	8	13	37	48	TH	35	1	22	21	3
2016	1	8	13	50	4	TH	35	2	17	21	4
2016	1	8	13	50	4	TH	35	2	20	21	2
2016	1	8	13	52	8	TH	35	2	20	22	2
2016	1	8	15	16	32	TH	35	2	20	21	2
2016	1	8	17	26	4	TH	35	1	22	21	3
2016	1	8	17	41	20	TH	35	0	22	22	3
2016	1	8	17	45	48	TH	35	2	22	22	3
2016	1	8	18	18	40	TH	35	0	22	22	3
2016	1	8	19	40	40	TH	35	1	22	21	3
2016	1	8	19	53	12	TH	35	0	22	22	3
2016	1	8	19	55	56	TH	35	2	22	22	3
2016	1	8	21	1	0	TH	35	0	22	22	3
2016	1	8	22	35	44	TH	35	1	22	21	3
2016	1	8	22	49	32	TH	35	0	22	22	3
2016	1	8	22	51	44	TH	35	2	22	22	3
2016	1	8	22	57	32	TH	35	2	22	22	3
2016	1	8	23	22	28	TH	35	2	22	22	3
2016	1	9	0	2	8	TH	35	0	22	22	3
2016	1	9	0	30	0	TH	35	2	17	22	4
2016	1	9	2	57	24	TH	35	2	17	21	4
2016	1	9	5	5	40	TH	35	2	17	20	4
2016	1	9	6	55	40	TH	35	2	17	20	4
2016	1	9	8	0	0	TH	35	1	20	20	2
2016	1	9	8	17	4	TH	35	0	20	20	2
2016	1	9	8	21	32	TH	35	2	20	21	2
2016	1	9	8	52	48	TH	35	0	20	20	2
2016	1	9	9	31	44	TH	35	1	20	20	2
2016	1	9	9	46	12	TH	35	0	20	20	2
2016	1	9	9	50	40	TH	35	2	20	21	2
2016	1	9	10	27	32	TH	35	0	20	20	2
2016	1	9	11	12	49	TH	35	1	20	20	2
2016	1	9	11	27	29	TH	35	0	20	20	2
2016	1	9	11	34	8	TH	35	2	20	21	2
2016	1	9	12	3	52	TH	35	0	20	20	2
2016	1	9	12	42	4	TH	35	1	20	20	2
2016	1	9	12	57	12	TH	35	0	20	20	2
2016	1	9	13	2	56	TH	35	2	20	21	2
2016	1	9	13	34	32	TH	35	0	20	20	2
2016	1	9	14	10	36	TH	35	1	20	20	2
2016	1	9	14	25	45	TH	35	0	20	20	2
2016	1	9	14	31	8	TH	35	2	20	21	2
2016	1	9	15	4	4	TH	35	0	20	20	2
2016	1	9	15	40	0	TH	35	1	20	20	2
2016	1	9	15	55	8	TH	35	0	20	20	2
2016	1	9	15	59	36	TH	35	2	20	21	2
2016	1	9	16	32	52	TH	35	0	20	20	2
2016	1	9	17	8	48	TH	35	1	20	20	2
2016	1	9	17	24	24	TH	35	0	20	20	2
2016	1	9	17	28	48	TH	35	2	20	21	2
2016	1	9	18	3	4	TH	35	0	20	20	2
2016	1	9	18	38	4	TH	35	1	20	20	2
2016	1	9	18	53	40	TH	35	0	20	20	2
2016	1	9	18	57	40	TH	35	2	20	21	2
2016	1	9	19	32	44	TH	35	0	20	20	2
2016	1	9	20	9	16	TH	35	1	20	20	2
2016	1	9	20	24	24	TH	35	0	20	20	2
2016	1	9	20	31	4	TH	35	2	20	21	2
2016	1	9	21	0	48	TH	35	0	20	20	2
2016	1	9	21	30	16	TH	35	1	20	20	2
2016	1	9	21	44	32	TH	35	0	20	20	2
2016	1	9	21	49	56	TH	35	2	20	21	2
2016	1	9	22	30	28	TH	35	0	20	20	2
2016	1	10	0	3	8	TH	35	1	20	20	2
2016	1	10	0	19	8	TH	35	0	20	20	2
2016	1	10	0	23	12	TH	35	2	20	21	2
2016	1	10	0	30	0	TH	35	2	17	21	4
2016	1	10	0	58	56	TH	35	2	17	20	4
2016	1	10	1	32	40	TH	35	2	17	20	4
2016	1	10	2	48	40	TH	35	2	17	20	4
2016	1	10	4	18	48	TH	35	2	17	19	4
2016	1	10	6	13	44	TH	35	2	17	18	4
2016	1	10	8	0	0	TH	35	1	20	18	2
2016	1	10	8	18	24	TH	35	1	20	19	2
2016	1	10	8	22	24	TH	35	1	20	20	2
2016	1	10	8	28	40	TH	35	1	20	20	2
2016	1	10	8	34	0	TH	35	0	20	20	2
2016	1	10	9	3	24	TH	35	1	20	20	2
2016	1	10	9	21	40	TH	35	0	20	20	2
2016	1	10	10	0	20	TH	35	1	20	20	2
2016	1	10	10	1	44	TH	35	1	22	20	3
2016	1	10	10	15	28	TH	35	1	22	20	3
2016	1	10	10	20	48	TH	35	1	22	21	3
2016	1	10	10	25	16	TH	35	0	22	22	3
2016	1	10	10	46	40	TH	35	1	22	21	3
2016	1	10	11	6	16	TH	35	0	22	22	3
2016	1	10	11	35	20	TH	35	1	22	21	3
2016	1	10	11	54	32	TH	35	0	22	22	3
2016	1	10	12	1	12	TH	35	2	22	22	3
2016	1	10	12	19	40	TH	35	0	22	22	3
2016	1	10	12	32	40	TH	35	1	22	21	3
2016	1	10	12	47	24	TH	35	0	22	22	3
2016	1	10	12	53	8	TH	35	2	22	22	3
2016	1	10	13	22	8	TH	35	0	22	22	3
2016	1	10	14	4	20	TH	35	1	22	21	3
2016	1	10	14	18	32	TH	35	0	22	22	3
2016	1	10	14	22	8	TH	35	2	22	22	3
2016	1	10	15	9	48	TH	35	0	22	22	3
2016	1	10	23	29	36	TH	35	2	17	22	4
2016	1	11	3	33	24	TH	35	2	17	21	4
2016	1	11	5	7	28	TH	35	2	17	20	4
2016	1	11	6	30	0	TH	35	0	20	20	2
2016	1	11	6	54	12	TH	35	1	20	20	2
2016	1	11	7	8	36	TH	35	0	20	20	2
2016	1	11	7	13	8	TH	35	2	20	21	2
2016	1	11	8	11	0	TH	35	0	20	20	2
2016	1	11	8	39	20	TH	35	1	22	20	3
2016	1	11	8	55	32	TH	35	1	22	21	3
2016	1	11	9	0	0	TH	35	0	22	22	3
2016	1	11	9	8	28	TH	35	2	22	22	3
2016	1	11	9	28	16	TH	35	0	22	22	3
2016	1	11	9	48	48	TH	35	1	22	21	3
2016	1	11	10	4	24	TH	35	0	22	22	3
2016	1	11	10	12	0	TH	35	2	22	22	3
2016	1	11	10	29	0	TH	35	0	22	22	3
2016	1	11	10	51	48	TH	35	1	22	21	3
2016	1	11	11	8	24	TH	35	0	22	22	3
2016	1	11	11	16	0	TH	35	2	22	22	3
2016	1	11	11	36	56	TH	35	0	22	22	3
2016	1	11	11	50	48	TH	35	1	22	21	3
2016	1	11	12	4	40	TH	35	0	22	22	3
2016	1	11	12	52	16	TH	35	1	22	21	3
2016	1	11	13	14	8	TH	35	0	22	22	3
2016	1	11	13	18	36	TH	35	2	22	22	3
2016	1	11	13	49	48	TH	35	0	22	22	3
2016	1	11	14	17	20	TH	35	1	22	21	3
2016	1	11	14	31	32	TH	35	0	22	22	3
2016	1	11	14	36	4	TH	35	2	22	22	3
2016	1	11	15	6	40	TH	35	0	22	22	3
2016	1	11	15	33	20	TH	35	1	22	21	3
2016	1	11	15	47	32	TH	35	0	22	22	3
2016	1	11	15	52	28	TH	35	2	22	22	3
2016	1	11	16	20	8	TH	35	0	22	22	3
2016	1	11	16	42	44	TH	35	1	22	21	3
2016	1	11	16	57	28	TH	35	0	22	22	3
2016	1	11	17	1	28	TH	35	2	22	22	3
2016	1	11	17	32	8	TH	35	0	22	22	3
2016	1	11	18	20	8	TH	35	1	22	21	3
2016	1	11	18	34	28	TH	35	0	22	22	3
2016	1	11	18	38	0	TH	35	2	22	22	3
2016	1	11	19	11	28	TH	35	0	22	22	3
2016	1	11	19	41	24	TH	35	1	22	21	3
2016	1	11	19	55	40	TH	35	0	22	22	3
2016	1	11	20	0	8	TH	35	2	22	22	3
2016	1	11	20	29	32	TH	35	0	22	22	3
2016	1	11	20	58	24	TH	35	1	22	21	3
2016	1	11	21	16	40	TH	35	0	22	22	3
2016	1	11	21	22	0	TH	35	2	22	22	3
2016	1	11	21	29	12	TH	35	2	22	22	3
2016	1	11	21	47	4	TH	35	2	22	22	3
2016	1	11	22	3	8	TH	35	0	22	22	3
2016	1	11	23	6	0	TH	35	1	22	21	3
2016	1	11	23	20	44	TH	35	0	22	22	3
2016	1	11	23	26	36	TH	35	2	22	22	3
2016	1	12	0	0	20	TH	35	0	22	22	3
2016	1	12	0	30	0	TH	35	2	17	22	4
2016	1	12	0	37	40	TH	35	2	17	21	4
2016	1	12	1	30	12	TH	35	2	17	20	4
2016	1	12	2	49	36	TH	35	2	17	20	4
2016	1	12	4	18	48	TH	35	2	17	20	4
2016	1	12	6	17	36	TH	35	2	17	19	4
2016	1	12	6	30	0	TH	35	1	20	19	2
2016	1	12	6	45	12	TH	35	1	20	20	2
2016	1	12	6	49	40	TH	35	1	20	20	2
2016	1	12	6	53	40	TH	35	0	20	20	2
2016	1	12	6	59	56	TH	35	2	20	21	2
2016	1	12	7	22	40	TH	35	0	20	20	2
2016	1	12	7	36	44	TH	35	1	20	20	2
2016	1	12	7	52	20	TH	35	0	20	20	2
2016	1	12	7	57	40	TH	35	2	20	21	2
2016	1	12	8	23	36	TH	35	0	20	20	2
2016	1	12	8	42	40	TH	35	1	20	20	2
2016	1	12	8	58	40	TH	35	0	20	20	2
2016	1	12	9	4	56	TH	35	2	20	21	2
2016	1	12	9	31	8	TH	35	0	20	20	2
2016	1	12	9	55	8	TH	35	1	20	20	2
2016	1	12	10	10	40	TH	35	0	20	20	2
2016	1	12	10	16	56	TH	35	2	20	21	2
2016	1	12	10	44	0	TH	35	0	20	20	2
2016	1	12	11	10	40	TH	35	1	20	20	2
2016	1	12	11	26	40	TH	35	0	20	20	2
2016	1	12	11	32	4	TH	35	2	20	21	2
2016	1	12	12	5	24	TH	35	0	20	20	2
2016	1	12	12	42	16	TH	35	1	20	20	2
2016	1	12	12	58	20	TH	35	0	20	20	2
2016	1	12	13	3	12	TH	35	2	20	21	2
2016	1	12	13	37	24	TH	35	0	20	20	2
2016	1	12	15	14	52	TH	35	1	20	20	2
2016	1	12	15	31	52	TH	35	0	20	20	2
2016	1	12	15	38	4	TH	35	2	20	21	2
2016	1	12	16	6	36	TH	35	0	20	20	2
2016	1	12	17	34	52	TH	35	1	22	20	3
2016	1	12	17	58	20	TH	35	1	22	21	3
2016	1	12	18	2	48	TH	35	0	22	22	3
2016	1	12	18	28	40	TH	35	1	22	21	3
2016	1	12	18	44	48	TH	35	0	22	22	3
2016	1	12	19	25	24	TH	35	1	22	21	3
2016	1	12	19	40	4	TH	35	0	22	22	3
2016	1	12	19	45	52	TH	35	2	22	22	3
2016	1	12	20	12	44	TH	35	0	22	22	3
2016	1	12	20	44	24	TH	35	1	22	21	3
2016	1	12	20	59	28	TH	35	0	22	22	3
2016	1	12	21	4	24	TH	35	2	22	22	3
2016	1	12	21	42	20	TH	35	0	22	22	3
2016	1	12	22	26	57	TH	35	1	22	21	3
2016	1	12	22	42	4	TH	35	0	22	22	3
2016	1	12	22	49	12	TH	35	2	22	22	3
2016	1	12	23	11	4	TH	35	2	17	22	4
2016	1	12	23	14	20	TH	35	2	17	22	4
2016	1	12	23	33	28	TH	35	2	17	21	4
2016	1	13	0	12	32	TH	35	2	17	20	4
2016	1	13	1	13	4	TH	35	2	17	20	4
2016	1	13	2	29	36	TH	35	2	17	20	4
2016	1	13	4	1	0	TH	35	2	17	19	4
2016	1	13	5	51	56	TH	35	2	17	18	4
2016	1	13	6	30	0	TH	35	1	20	18	2
2016	1	13	6	46	32	TH	35	1	20	19	2
2016	1	13	6	50	56	TH	35	1	20	20	2
2016	1	13	6	56	44	TH	35	1	20	20	2
2016	1	13	7	1	36	TH	35	0	20	20	2
2016	1	13	7	36	52	TH	35	1	20	20	2
2016	1	13	7	53	32	TH	35	0	20	20	2
2016	1	13	8	0	12	TH	35	2	20	21	2
2016	1	13	8	24	52	TH	35	0	20	20	2
2016	1	13	8	45	48	TH	35	1	20	20	2
2016	1	13	9	1	32	TH	35	0	20	20	2
2016	1	13	9	9	4	TH	35	2	20	21	2
2016	1	13	9	29	44	TH	35	0	20	20	2
2016	1	13	9	46	8	TH	35	1	20	20	2
2016	1	13	10	2	8	TH	35	0	20	20	2
2016	1	13	10	9	44	TH	35	2	20	21	2
2016	1	13	10	34	44	TH	35	0	20	20	2
2016	1	13	10	59	4	TH	35	1	22	20	3
2016	1	13	10	59	40	TH	35	1	22	20	3
2016	1	13	11	13	56	TH	35	1	22	20	3
2016	1	13	11	19	20	TH	35	1	22	21	3
2016	1	13	11	23	48	TH	35	0	22	22	3
2016	1	13	11	32	16	TH	35	2	22	22	3
2016	1	13	11	43	52	TH	35	0	22	22	3
2016	1	13	11	56	20	TH	35	1	22	21	3
2016	1	13	12	14	32	TH	35	0	22	22	3
2016	1	13	12	50	44	TH	35	1	22	21	3
2016	1	13	13	7	44	TH	35	0	22	22	3
2016	1	13	13	48	12	TH	35	1	22	21	3
2016	1	13	14	4	40	TH	35	0	22	22	3
2016	1	13	14	50	8	TH	35	1	22	21	3
2016	1	13	15	4	48	TH	35	0	22	22	3
2016	1	13	15	49	44	TH	35	1	22	21	3
2016	1	13	16	6	12	TH	35	0	22	22	3
2016	1	13	16	51	40	TH	35	1	22	21	3
2016	1	13	17	6	16	TH	35	0	22	22	3
2016	1	13	17	15	12	TH	35	2	22	22	3
2016	1	13	17	35	20	TH	35	0	22	22	3
2016	1	13	17	54	52	TH	35	1	22	21	3
2016	1	13	18	10	0	TH	35	0	22	22	3
2016	1	13	19	28	24	TH	35	1	22	21	3
2016	1	13	19	44	28	TH	35	0	22	22	3
2016	1	13	20	38	24	TH	35	1	22	21	3
2016	1	13	20	54	24	TH	35	0	22	22	3
2016	1	13	21	40	24	TH	35	1	22	21	3
2016	1	13	21	57	0	TH	35	0	22	22	3
2016	1	13	22	42	36	TH	35	1	22	21	3
2016	1	13	22	58	12	TH	35	0	22	22	3
2016	1	13	23	56	20	TH	35	1	22	21	3
2016	1	14	0	11	52	TH	35	0	22	22	3
2016	1	14	0	21	36	TH	35	2	22	22	3
2016	1	14	0	30	0	TH	35	2	17	22	4
2016	1	14	0	43	24	TH	35	2	17	22	4
2016	1	14	1	3	52	TH	35	2	17	21	4
2016	1	14	1	44	16	TH	35	2	17	20	4
2016	1	14	2	45	36	TH	35	2	17	20	4
2016	1	14	3	56	40	TH	35	2	17	20	4
2016	1	14	5	24	44	TH	35	2	17	19	4
2016	1	14	6	30	0	TH	35	1	20	19	2
2016	1	14	6	47	57	TH	35	1	20	20	2
2016	1	14	6	54	36	TH	35	1	20	20	2
2016	1	14	7	0	24	TH	35	0	20	20	2
2016	1	14	7	34	24	TH	35	1	20	20	2
2016	1	14	7	50	12	TH	35	0	20	20	2
2016	1	14	8	31	16	TH	35	1	20	20	2
2016	1	14	8	47	48	TH	35	0	20	20	2
2016	1	14	9	29	48	TH	35	1	20	20	2
2016	1	14	9	46	40	TH	35	0	20	20	2
2016	1	14	10	33	16	TH	35	1	20	20	2
2016	1	14	10	48	52	TH	35	0	20	20	2
2016	1	14	11	37	48	TH	35	1	20	20	2
2016	1	14	11	55	36	TH	35	0	20	20	2
2016	1	14	12	13	28	TH	35	2	20	21	2
2016	1	14	12	30	20	TH	35	0	20	20	2
2016	1	14	12	49	32	TH	35	1	20	20	2
2016	1	14	13	4	12	TH	35	0	20	20	2
2016	1	14	13	12	16	TH	35	2	20	21	2
2016	1	14	13	55	0	TH	35	0	20	20	2
2016	1	14	14	46	32	TH	35	1	20	20	2
2016	1	14	15	3	0	TH	35	0	20	20	2
2016	1	14	16	49	12	TH	35	1	20	20	2
2016	1	14	16	51	0	TH	35	1	20	20	2
2016	1	14	17	4	48	TH	35	1	20	20	2
2016	1	14	17	11	32	TH	35	0	20	20	2
2016	1	14	18	12	8	TH	35	1	20	20	2
2016	1	14	18	26	56	TH	35	0	20	20	2
2016	1	14	20	19	0	TH	35	1	22	20	3
2016	1	14	20	35	12	TH	35	1	22	21	3
2016	1	14	20	40	32	TH	35	0	22	22	3
2016	1	14	20	46	44	TH	35	2	22	22	3
2016	1	14	21	11	40	TH	35	0	22	22	3
2016	1	14	21	29	4	TH	35	1	22	21	3
2016	1	14	21	42	32	TH	35	0	22	22	3
2016	1	14	22	42	28	TH	35	1	22	21	3
2016	1	14	22	56	16	TH	35	0	22	22	3
2016	1	14	23	3	20	TH	35	2	22	22	3
2016	1	14	23	31	24	TH	35	0	22	22	3
2016	1	15	0	8	48	TH	35	1	22	21	3
2016	1	15	0	23	4	TH	35	0	22	22	3
2016	1	15	0	28	52	TH	35	2	22	22	3
2016	1	15	0	30	0	TH	35	2	17	22	4
2016	1	15	0	55	36	TH	35	2	17	22	4
2016	1	15	1	28	28	TH	35	2	17	21	4
2016	1	15	2	25	40	TH	35	2	17	20	4
2016	1	15	3	33	36	TH	35	2	17	20	4
2016	1	15	4	36	16	TH	35	2	17	20	4
2016	1	15	5	53	28	TH	35	2	17	19	4
2016	1	15	6	30	0	TH	35	1	20	19	2
2016	1	15	6	47	20	TH	35	1	20	20	2
2016	1	15	6	53	8	TH	35	1	20	20	2
2016	1	15	6	58	52	TH	35	0	20	20	2
2016	1	15	7	38	52	TH	35	1	20	20	2
2016	1	15	7	53	44	TH	35	0	20	20	2
2016	1	15	8	2	12	TH	35	2	20	21	2
2016	1	15	8	24	56	TH	35	0	20	20	2
2016	1	15	8	46	48	TH	35	1	20	20	2
2016	1	15	9	1	32	TH	35	0	20	20	2
2016	1	15	9	11	48	TH	35	2	20	21	2
2016	1	15	9	37	20	TH	35	0	20	20	2
2016	1	15	10	28	28	TH	35	1	20	20	2
2016	1	15	10	42	48	TH	35	0	20	20	2
2016	1	15	10	47	40	TH	35	2	20	21	2
2016	1	15	11	23	24	TH	35	0	20	20	2
2016	1	15	11	26	20	TH	35	1	22	20	3
2016	1	15	11	40	52	TH	35	1	22	21	3
2016	1	15	11	47	36	TH	35	0	22	22	3
2016	1	15	12	26	20	TH	35	1	22	21	3
2016	1	15	12	41	28	TH	35	0	22	22	3
2016	1	15	12	48	40	TH	35	2	22	22	3
2016	1	15	13	10	36	TH	35	0	22	22	3
2016	1	15	13	47	4	TH	35	2	17	22	4
2016	1	15	13	47	4	TH	35	2	20	22	2
2016	1	15	14	16	0	TH	35	2	20	21	2
2016	1	15	15	27	12	TH	35	0	20	20	2
2016	1	15	15	29	52	TH	35	1	20	20	2
2016	1	15	15	44	32	TH	35	0	20	20	2
2016	1	15	15	49	56	TH	35	2	20	21	2
2016	1	15	16	49	16	TH	35	1	22	21	3
2016	1	15	17	6	36	TH	35	0	22	22	3
2016	1	15	17	13	20	TH	35	2	22	22	3
2016	1	15	17	36	28	TH	35	0	22	22	3
2016	1	15	18	1	0	TH	35	1	22	21	3
2016	1	15	18	14	56	TH	35	0	22	22	3
2016	1	15	18	21	12	TH	35	2	22	22	3
2016	1	15	18	51	48	TH	35	0	22	22	3
2016	1	15	20	7	44	TH	35	1	22	21	3
2016	1	15	20	21	32	TH	35	0	22	22	3
2016	1	15	20	26	0	TH	35	2	22	22	3
2016	1	15	21	3	52	TH	35	0	22	22	3
2016	1	16	0	22	44	TH	35	2	17	22	4
2016	1	16	0	31	48	TH	35	2	17	21	4
2016	1	16	3	48	52	TH	35	2	17	20	4
2016	1	16	5	18	56	TH	35	2	17	20	4
2016	1	16	6	45	28	TH	35	2	17	20	4
2016	1	16	8	0	0	TH	35	1	20	20	2
2016	1	16	8	18	40	TH	35	1	20	20	2
2016	1	16	8	23	32	TH	35	0	20	20	2
2016	1	16	9	6	12	TH	35	1	20	20	2
2016	1	16	9	23	20	TH	35	0	20	20	2
2016	1	16	9	27	48	TH	35	2	20	21	2
2016	1	16	9	58	40	TH	35	0	20	20	2
2016	1	16	10	25	28	TH	35	1	20	20	2
2016	1	16	10	39	24	TH	35	0	20	20	2
2016	1	16	10	48	48	TH	35	2	20	21	2
2016	1	16	11	1	48	TH	35	0	20	20	2
2016	1	16	11	46	52	TH	35	1	20	20	2
2016	1	16	12	3	4	TH	35	0	20	20	2
2016	1	16	21	19	24	TH	35	1	22	20	3
2016	1	16	21	33	48	TH	35	1	22	21	3
2016	1	16	21	37	20	TH	35	0	22	22	3
2016	1	16	21	45	24	TH	35	2	22	22	3
2016	1	16	22	11	12	TH	35	0	22	22	3
2016	1	16	23	9	48	TH	35	1	22	21	3
2016	1	16	23	23	36	TH	35	0	22	22	3
2016	1	16	23	27	36	TH	35	2	22	22	3
2016	1	17	0	5	4	TH	35	0	22	22	3
2016	1	17	0	23	20	TH	35	2	17	22	4
2016	1	17	1	6	48	TH	35	2	17	21	4
2016	1	17	3	47	28	TH	35	2	17	20	4
2016	1	17	5	36	44	TH	35	2	17	20	4
2016	1	17	7	8	8	TH	35	2	17	20	4
2016	1	17	8	0	0	TH	35	1	20	20	2
2016	1	17	8	17	52	TH	35	1	20	20	2
2016	1	17	8	22	20	TH	35	0	20	20	2
2016	1	17	9	4	8	TH	35	1	20	20	2
2016	1	17	9	19	20	TH	35	0	20	20	2
2016	1	17	9	32	12	TH	35	2	20	21	2
2016	1	17	9	50	4	TH	35	0	20	20	2
2016	1	17	10	16	56	TH	35	1	20	20	2
2016	1	17	10	31	20	TH	35	0	20	20	2
2016	1	17	12	12	36	TH	35	1	20	20	2
2016	1	17	12	13	32	TH	35	1	20	20	2
2016	1	17	12	27	44	TH	35	1	20	20	2
2016	1	17	12	32	40	TH	35	0	20	20	2
2016	1	17	12	40	12	TH	35	2	20	21	2
2016	1	17	13	6	20	TH	35	0	20	20	2
2016	1	17	13	40	44	TH	35	1	20	20	2
2016	1	17	13	54	12	TH	35	0	20	20	2
2016	1	17	14	1	21	TH	35	2	20	21	2
2016	1	17	15	5	20	TH	35	0	20	20	2
2016	1	17	15	44	52	TH	35	1	20	20	2
2016	1	17	16	1	20	TH	35	0	20	20	2
2016	1	17	16	14	16	TH	35	2	20	21	2
2016	1	17	16	34	20	TH	35	0	20	20	2
2016	1	17	17	5	4	TH	35	1	20	20	2
2016	1	17	17	22	0	TH	35	0	20	20	2
2016	1	17	17	26	4	TH	35	2	20	21	2
2016	1	17	18	1	20	TH	35	0	20	20	2
2016	1	17	20	34	12	TH	35	1	22	20	3
2016	1	17	20	51	12	TH	35	1	22	21	3
2016	1	17	20	54	44	TH	35	0	22	22	3
2016	1	17	20	59	36	TH	35	2	22	22	3
2016	1	17	21	25	36	TH	35	0	22	22	3
2016	1	17	21	47	8	TH	35	1	22	21	3
2016	1	17	22	1	0	TH	35	0	22	22	3
2016	1	17	22	5	28	TH	35	2	22	22	3
2016	1	17	22	37	32	TH	35	0	22	22	3
2016	1	17	23	21	44	TH	35	2	17	22	4
2016	1	17	23	32	24	TH	35	2	17	21	4
2016	1	18	0	40	16	TH	35	2	17	20	4
2016	1	18	2	1	8	TH	35	2	17	20	4
2016	1	18	3	22	0	TH	35	2	17	20	4
2016	1	18	5	40	16	TH	35	2	17	19	4
2016	1	18	6	30	0	TH	35	1	20	19	2
2016	1	18	6	44	8	TH	35	1	20	20	2
2016	1	18	6	48	12	TH	35	1	20	20	2
2016	1	18	6	52	40	TH	35	0	20	20	2
2016	1	18	6	59	48	TH	35	2	20	21	2
2016	1	18	7	18	12	TH	35	0	20	20	2
2016	1	18	7	34	48	TH	35	1	20	20	2
